Data;Hora;Chuva;Nivel;Temperatura Media;Umidade Media
11/06/2023;1300;0.00;3.66;27.45;66.50
11/06/2023;1400;0.00;3.66;28.75;61.50
11/06/2023;1500;0.00;3.66;29.60;58.00
11/06/2023;1600;0.00;3.66;30.50;57.00
11/06/2023;1700;0.00;3.66;31.25;52.50
11/06/2023;1800;0.00;3.66;30.85;53.50
11/06/2023;2200;0.00;3.66;19.30;78.00
11/06/2023;2300;0.00;3.66;18.40;78.50
12/06/2023;100;0.80;3.69;16.90;81.00
12/06/2023;0;0.40;3.69;17.50;82.50
12/06/2023;700;0.20;3.69;14.40;85.50
12/06/2023;1600;0.20;3.69;13.20;78.00
12/06/2023;2300;0.20;3.69;11.95;84.50
12/06/2023;200;0.00;3.69;16.60;80.00
12/06/2023;300;0.00;3.69;16.25;80.00
12/06/2023;400;0.00;3.69;15.80;82.00
12/06/2023;500;0.00;3.69;15.40;82.00
12/06/2023;600;0.00;3.69;14.90;83.00
12/06/2023;800;0.00;3.69;13.85;85.50
12/06/2023;900;0.00;3.69;13.20;86.00
12/06/2023;1000;0.00;3.69;12.90;84.00
12/06/2023;1100;0.00;3.69;12.65;83.00
12/06/2023;1200;0.00;3.69;12.20;83.50
12/06/2023;1300;0.00;3.69;12.40;82.00
12/06/2023;1400;0.00;3.69;12.65;81.00
12/06/2023;1500;0.00;3.69;12.75;80.50
12/06/2023;1700;0.00;3.69;13.90;75.50
12/06/2023;1800;0.00;3.69;13.90;74.50
12/06/2023;1900;0.00;3.69;13.30;75.50
12/06/2023;2000;0.00;3.69;12.70;77.50
12/06/2023;2100;0.00;3.69;12.30;80.00
12/06/2023;2200;0.00;3.69;11.90;84.00
13/06/2023;1000;7.20;3.72;8.45;87.00
13/06/2023;1600;6.00;3.72;8.85;84.50
13/06/2023;1100;1.60;3.72;8.50;86.50
13/06/2023;1500;0.60;3.72;8.65;86.50
13/06/2023;100;0.40;3.72;11.85;85.00
13/06/2023;700;0.40;3.72;9.65;85.50
13/06/2023;800;0.40;3.72;9.45;85.00
13/06/2023;900;0.40;3.72;8.90;86.00
13/06/2023;1300;0.40;3.72;8.45;86.50
13/06/2023;1400;0.40;3.72;8.60;86.00
13/06/2023;1700;0.40;3.72;9.00;84.00
13/06/2023;1900;0.40;3.72;10.10;81.50
13/06/2023;2000;0.40;3.72;10.65;79.50
13/06/2023;0;0.20;3.72;11.80;84.50
13/06/2023;200;0.20;3.72;11.80;84.50
13/06/2023;600;0.20;3.72;10.50;86.00
13/06/2023;1200;0.20;3.72;8.50;86.50
13/06/2023;1800;0.20;3.72;9.40;83.50
13/06/2023;300;0.00;3.72;11.50;83.00
13/06/2023;400;0.00;3.72;11.30;81.50
13/06/2023;500;0.00;3.72;11.10;84.00
13/06/2023;2100;0.00;3.72;10.85;81.50
13/06/2023;2200;0.00;3.72;11.00;81.00
13/06/2023;2300;0.00;3.72;11.05;81.00
14/06/2023;400;4.00;3.77;8.25;86.50
14/06/2023;500;3.60;3.77;8.45;85.50
14/06/2023;600;2.60;3.77;8.50;87.00
14/06/2023;300;1.80;3.77;8.25;86.00
14/06/2023;700;1.80;3.77;8.55;87.00
14/06/2023;200;0.60;3.77;8.45;86.00
14/06/2023;0;0.20;3.77;10.80;80.00
14/06/2023;100;0.20;3.77;9.50;84.00
14/06/2023;800;0.20;3.77;8.65;85.50
14/06/2023;1400;0.20;3.77;9.95;79.00
14/06/2023;900;0.00;3.77;8.75;83.50
14/06/2023;1000;0.00;3.77;8.60;83.00
14/06/2023;1100;0.00;3.77;8.75;82.00
14/06/2023;1200;0.00;3.77;9.00;80.00
14/06/2023;1300;0.00;3.77;9.35;81.00
14/06/2023;1500;0.00;3.77;10.75;76.00
14/06/2023;1600;0.00;3.77;10.80;75.50
14/06/2023;1700;0.00;3.77;10.60;75.00
14/06/2023;1800;0.00;3.77;11.25;72.00
14/06/2023;1900;0.00;3.77;11.80;68.50
14/06/2023;2000;0.00;3.77;11.65;70.00
14/06/2023;2100;0.00;3.77;11.70;71.50
14/06/2023;2200;0.00;3.77;11.50;73.00
14/06/2023;2300;0.00;3.77;11.40;77.00
15/06/2023;2200;0.60;3.78;15.05;69.50
15/06/2023;2300;0.60;3.78;13.90;74.00
15/06/2023;1100;0.40;3.78;9.25;89.00
15/06/2023;1900;0.40;3.78;17.15;59.50
15/06/2023;2000;0.40;3.78;17.15;59.00
15/06/2023;2100;0.40;3.78;16.50;64.00
15/06/2023;200;0.20;3.78;10.35;82.00
15/06/2023;400;0.20;3.78;9.60;84.00
15/06/2023;500;0.20;3.78;9.85;88.50
15/06/2023;600;0.20;3.78;9.90;87.00
15/06/2023;800;0.20;3.78;9.80;88.50
15/06/2023;900;0.20;3.78;9.50;89.00
15/06/2023;1000;0.20;3.78;9.40;89.50
15/06/2023;1200;0.20;3.78;9.95;87.00
15/06/2023;1400;0.20;3.78;12.95;74.50
15/06/2023;1500;0.20;3.78;14.50;69.00
15/06/2023;1600;0.20;3.78;15.15;64.50
15/06/2023;1800;0.20;3.78;16.60;60.00
15/06/2023;0;0.00;3.78;11.60;73.50
15/06/2023;100;0.00;3.78;11.00;72.00
15/06/2023;300;0.00;3.78;10.00;82.50
15/06/2023;700;0.00;3.78;9.40;88.50
15/06/2023;1300;0.00;3.78;11.50;81.50
15/06/2023;1700;0.00;3.78;16.15;61.00
16/06/2023;2200;0.60;3.80;16.20;75.50
16/06/2023;2100;0.40;3.80;17.25;71.50
16/06/2023;2300;0.40;3.80;15.70;76.50
16/06/2023;0;0.20;3.80;12.90;77.50
16/06/2023;1300;0.20;3.80;14.75;82.50
16/06/2023;1900;0.20;3.80;17.55;70.00
16/06/2023;100;0.00;3.80;12.40;78.50
16/06/2023;200;0.00;3.80;12.55;75.00
16/06/2023;300;0.00;3.80;12.30;75.50
16/06/2023;400;0.00;3.80;12.40;75.00
16/06/2023;500;0.00;3.80;12.45;75.50
16/06/2023;600;0.00;3.80;12.00;78.00
16/06/2023;700;0.00;3.80;11.45;81.50
16/06/2023;800;0.00;3.80;11.55;80.50
16/06/2023;900;0.00;3.80;11.60;80.00
16/06/2023;1000;0.00;3.80;11.20;85.00
16/06/2023;1100;0.00;3.80;11.45;88.00
16/06/2023;1200;0.00;3.80;12.95;88.00
16/06/2023;1400;0.00;3.80;16.30;76.00
16/06/2023;1500;0.00;3.80;15.90;75.00
16/06/2023;1600;0.00;3.80;15.70;77.50
16/06/2023;1700;0.00;3.80;16.85;70.00
16/06/2023;1800;0.00;3.80;17.00;71.50
16/06/2023;2000;0.00;3.80;17.45;71.50
17/06/2023;0;0.00;3.84;15.75;77.00
17/06/2023;100;0.00;3.84;15.30;82.00
17/06/2023;200;0.00;3.84;14.65;86.50
17/06/2023;300;0.00;3.84;14.05;88.50
17/06/2023;400;0.00;3.84;13.70;87.50
17/06/2023;500;0.00;3.84;13.55;85.50
17/06/2023;600;0.00;3.84;13.40;83.00
17/06/2023;700;0.00;3.84;13.25;82.00
17/06/2023;800;0.00;3.84;13.85;78.00
17/06/2023;900;0.00;3.84;13.35;79.50
17/06/2023;1000;0.00;3.84;13.10;84.50
17/06/2023;1100;0.00;3.84;13.05;87.50
17/06/2023;1200;0.00;3.84;14.45;88.50
17/06/2023;1300;0.00;3.84;16.20;81.50
17/06/2023;1400;0.00;3.84;18.00;72.50
17/06/2023;1500;0.00;3.84;19.30;65.00
17/06/2023;1600;0.00;3.84;20.90;60.50
17/06/2023;1700;0.00;3.84;21.60;56.00
17/06/2023;1800;0.00;3.84;22.60;52.50
17/06/2023;1900;0.00;3.84;22.45;52.50
17/06/2023;2000;0.00;3.84;22.35;52.00
17/06/2023;2100;0.00;3.84;21.85;52.50
17/06/2023;2200;0.00;3.84;20.05;61.50
17/06/2023;2300;0.00;3.84;18.55;68.50
18/06/2023;0;0.00;3.86;17.25;74.50
18/06/2023;100;0.00;3.86;16.60;75.50
18/06/2023;200;0.00;3.86;15.90;77.50
18/06/2023;300;0.00;3.86;16.65;73.00
18/06/2023;400;0.00;3.86;16.90;70.50
18/06/2023;500;0.00;3.86;16.50;70.50
18/06/2023;600;0.00;3.86;15.75;74.00
18/06/2023;700;0.00;3.86;15.45;75.00
18/06/2023;800;0.00;3.86;14.55;82.00
18/06/2023;900;0.00;3.86;14.85;79.00
18/06/2023;1000;0.00;3.86;13.95;85.00
18/06/2023;1100;0.00;3.86;14.00;82.00
18/06/2023;1200;0.00;3.86;15.60;71.50
18/06/2023;1300;0.00;3.86;17.30;64.50
18/06/2023;1400;0.00;3.86;18.45;63.50
18/06/2023;1500;0.00;3.86;19.40;61.50
18/06/2023;1600;0.00;3.86;20.55;60.00
18/06/2023;1700;0.00;3.86;21.75;55.00
18/06/2023;1800;0.00;3.86;22.60;53.00
18/06/2023;1900;0.00;3.86;22.95;50.50
18/06/2023;2000;0.00;3.86;22.70;50.00
18/06/2023;2100;0.00;3.86;21.90;53.50
18/06/2023;2200;0.00;3.86;20.60;59.00
18/06/2023;2300;0.00;3.86;19.15;64.50
19/06/2023;0;0.00;3.88;18.25;72.00
19/06/2023;100;0.00;3.88;17.75;78.50
19/06/2023;200;0.00;3.88;16.80;77.50
19/06/2023;300;0.00;3.88;17.50;70.00
19/06/2023;400;0.00;3.88;17.50;71.50
19/06/2023;500;0.00;3.88;16.85;73.50
19/06/2023;600;0.00;3.88;16.90;73.00
19/06/2023;700;0.00;3.88;16.80;72.50
19/06/2023;800;0.00;3.88;17.40;69.00
19/06/2023;900;0.00;3.88;17.10;70.50
19/06/2023;1000;0.00;3.88;17.25;68.00
19/06/2023;1100;0.00;3.88;17.30;66.00
19/06/2023;1200;0.00;3.88;18.10;66.50
19/06/2023;1300;0.00;3.88;18.95;67.00
19/06/2023;1400;0.00;3.88;19.95;64.50
19/06/2023;1500;0.00;3.88;21.25;62.00
19/06/2023;1600;0.00;3.88;23.00;58.00
19/06/2023;1700;0.00;3.88;23.80;55.50
19/06/2023;1800;0.00;3.88;24.45;53.50
19/06/2023;1900;0.00;3.88;24.80;53.00
19/06/2023;2000;0.00;3.88;25.10;51.50
19/06/2023;2100;0.00;3.88;24.50;53.00
19/06/2023;2200;0.00;3.88;23.50;57.50
19/06/2023;2300;0.00;3.88;23.25;56.50
20/06/2023;0;0.00;3.90;22.70;60.00
20/06/2023;100;0.00;3.90;22.65;61.50
20/06/2023;200;0.00;3.90;22.30;62.50
20/06/2023;300;0.00;3.90;21.95;63.50
20/06/2023;400;0.00;3.90;21.60;65.00
20/06/2023;500;0.00;3.90;21.20;66.00
20/06/2023;600;0.00;3.90;21.05;67.00
20/06/2023;700;0.00;3.90;21.00;68.50
20/06/2023;800;0.00;3.90;21.15;66.00
20/06/2023;900;0.00;3.90;21.20;58.00
20/06/2023;1000;0.00;3.90;20.15;61.00
20/06/2023;1100;0.00;3.90;20.15;62.00
20/06/2023;1200;0.00;3.90;21.35;60.00
20/06/2023;1300;0.00;3.90;22.50;54.50
20/06/2023;1400;0.00;3.90;23.15;57.00
20/06/2023;1500;0.00;3.90;23.90;56.00
20/06/2023;1600;0.00;3.90;25.10;54.50
20/06/2023;1700;0.00;3.90;25.85;52.50
20/06/2023;1800;0.00;3.90;26.60;50.50
20/06/2023;1900;0.00;3.90;27.25;49.00
20/06/2023;2000;0.00;3.90;27.25;47.00
20/06/2023;2100;0.00;3.90;26.65;47.50
20/06/2023;2200;0.00;3.90;25.90;47.00
20/06/2023;2300;0.00;3.90;24.95;47.00
21/06/2023;0;0.00;3.92;24.10;51.50
21/06/2023;100;0.00;3.92;23.65;55.00
21/06/2023;200;0.00;3.92;23.65;57.00
21/06/2023;300;0.00;3.92;23.40;59.00
21/06/2023;400;0.00;3.92;22.80;62.00
21/06/2023;500;0.00;3.92;22.15;65.00
21/06/2023;600;0.00;3.92;21.40;69.00
21/06/2023;700;0.00;3.92;20.95;71.50
21/06/2023;800;0.00;3.92;19.80;78.50
21/06/2023;900;0.00;3.92;19.90;76.00
21/06/2023;1000;0.00;3.92;19.35;79.50
21/06/2023;1100;0.00;3.92;20.45;73.50
21/06/2023;1200;0.00;3.92;21.60;71.00
21/06/2023;1300;0.00;3.92;23.80;61.00
21/06/2023;1400;0.00;3.92;24.65;61.00
21/06/2023;1500;0.00;3.92;26.00;59.00
21/06/2023;1600;0.00;3.92;27.60;52.00
21/06/2023;1700;0.00;3.92;28.25;49.00
21/06/2023;1800;0.00;3.92;27.75;50.50
21/06/2023;1900;0.00;3.92;28.05;50.00
21/06/2023;2000;0.00;3.92;28.05;51.00
21/06/2023;2100;0.00;3.92;27.25;54.50
21/06/2023;2200;0.00;3.92;26.50;57.50
21/06/2023;2300;0.00;3.92;26.05;58.50
22/06/2023;0;0.00;3.94;25.85;58.50
22/06/2023;100;0.00;3.94;25.45;60.00
22/06/2023;200;0.00;3.94;25.45;58.00
22/06/2023;300;0.00;3.94;25.35;58.50
22/06/2023;400;0.00;3.94;25.25;58.50
22/06/2023;500;0.00;3.94;24.80;61.50
22/06/2023;600;0.00;3.94;24.40;64.00
22/06/2023;700;0.00;3.94;22.70;74.00
22/06/2023;800;0.00;3.94;24.25;66.00
22/06/2023;900;0.00;3.94;24.65;64.50
22/06/2023;1000;0.00;3.94;24.40;65.00
22/06/2023;1100;0.00;3.94;23.75;69.50
22/06/2023;1200;0.00;3.94;24.65;66.00
22/06/2023;1300;0.00;3.94;25.65;60.50
22/06/2023;1400;0.00;3.94;26.30;56.50
22/06/2023;1500;0.00;3.94;27.90;54.00
22/06/2023;1600;0.00;3.94;29.20;49.00
22/06/2023;1700;0.00;3.94;29.90;46.50
22/06/2023;1800;0.00;3.94;30.45;46.50
22/06/2023;1900;0.00;3.94;30.50;48.50
22/06/2023;2000;0.00;3.94;29.90;51.00
22/06/2023;2100;0.00;3.94;28.50;55.50
22/06/2023;2200;0.00;3.94;26.95;62.00
22/06/2023;2300;0.00;3.94;26.30;63.50
23/06/2023;0;0.00;3.96;26.20;61.00
23/06/2023;100;0.00;3.96;26.15;60.00
23/06/2023;200;0.00;3.96;25.40;61.00
23/06/2023;300;0.00;3.96;25.40;60.00
23/06/2023;400;0.00;3.96;25.05;61.00
23/06/2023;500;0.00;3.96;25.00;62.50
23/06/2023;600;0.00;3.96;25.05;63.00
23/06/2023;700;0.00;3.96;25.25;62.50
23/06/2023;800;0.00;3.96;25.10;63.00
23/06/2023;900;0.00;3.96;24.75;64.50
23/06/2023;1000;0.00;3.96;24.15;66.00
23/06/2023;1100;0.00;3.96;23.40;68.00
23/06/2023;1200;0.00;3.96;24.50;63.00
23/06/2023;1300;0.00;3.96;25.45;63.00
23/06/2023;1400;0.00;3.96;26.80;61.50
23/06/2023;1500;0.00;3.96;27.45;58.50
23/06/2023;1600;0.00;3.96;28.80;51.50
23/06/2023;1700;0.00;3.96;29.25;50.00
23/06/2023;1800;0.00;3.96;29.75;48.50
23/06/2023;1900;0.00;3.96;30.00;48.50
23/06/2023;2000;0.00;3.96;29.45;51.00
23/06/2023;2100;0.00;3.96;28.10;56.00
23/06/2023;2200;0.00;3.96;26.80;60.50
23/06/2023;2300;0.00;3.96;25.80;62.50
24/06/2023;0;0.00;3.98;25.15;64.50
24/06/2023;100;0.00;3.98;24.85;64.00
24/06/2023;200;0.00;3.98;24.60;63.50
24/06/2023;300;0.00;3.98;25.10;58.50
24/06/2023;400;0.00;3.98;24.75;59.00
24/06/2023;500;0.00;3.98;25.15;57.50
24/06/2023;600;0.00;3.98;25.25;59.00
24/06/2023;700;0.00;3.98;25.15;62.00
24/06/2023;800;0.00;3.98;24.55;66.50
24/06/2023;900;0.00;3.98;24.15;66.50
24/06/2023;1000;0.00;3.98;23.75;65.50
24/06/2023;1100;0.00;3.98;23.65;63.50
24/06/2023;1200;0.00;3.98;24.10;61.50
24/06/2023;1300;0.00;3.98;24.85;62.00
24/06/2023;1400;0.00;3.98;26.25;59.00
24/06/2023;1500;0.00;3.98;28.15;52.00
24/06/2023;1600;0.00;3.98;29.50;46.50
24/06/2023;1700;0.00;3.98;29.85;47.00
24/06/2023;1800;0.00;3.98;30.00;47.00
24/06/2023;1900;0.00;3.98;30.00;49.00
24/06/2023;2000;0.00;3.98;29.85;52.00
24/06/2023;2100;0.00;3.98;28.45;56.50
24/06/2023;2200;0.00;3.98;26.60;64.00
24/06/2023;2300;0.00;3.98;25.60;68.00
25/06/2023;0;0.00;3.99;25.55;68.50
25/06/2023;100;0.00;3.99;25.95;65.50
25/06/2023;200;0.00;3.99;26.00;64.00
25/06/2023;300;0.00;3.99;25.15;66.50
25/06/2023;400;0.00;3.99;24.60;68.50
25/06/2023;500;0.00;3.99;24.50;68.00
25/06/2023;600;0.00;3.99;24.35;68.50
25/06/2023;700;0.00;3.99;24.35;67.00
25/06/2023;800;0.00;3.99;23.95;67.50
25/06/2023;900;0.00;3.99;23.75;67.00
25/06/2023;1000;0.00;3.99;22.95;67.50
25/06/2023;1100;0.00;3.99;22.70;67.50
25/06/2023;1200;0.00;3.99;23.80;63.00
25/06/2023;1300;0.00;3.99;25.15;58.00
25/06/2023;1400;0.00;3.99;26.15;56.00
25/06/2023;1500;0.00;3.99;26.90;55.50
25/06/2023;1600;0.00;3.99;28.20;54.50
25/06/2023;1700;0.00;3.99;29.80;49.50
25/06/2023;1800;0.00;3.99;30.10;48.00
25/06/2023;1900;0.00;3.99;30.05;48.00
25/06/2023;2000;0.00;3.99;29.40;51.00
25/06/2023;2100;0.00;3.99;28.75;54.00
25/06/2023;2200;0.00;3.99;27.80;57.00
25/06/2023;2300;0.00;3.99;27.10;60.00
26/06/2023;0;0.00;4.02;26.35;64.00
26/06/2023;100;0.00;4.02;25.60;66.00
26/06/2023;200;0.00;4.02;25.20;66.00
26/06/2023;300;0.00;4.02;24.85;65.00
26/06/2023;400;0.00;4.02;24.40;64.50
26/06/2023;500;0.00;4.02;23.95;66.00
26/06/2023;600;0.00;4.02;24.10;66.00
26/06/2023;700;0.00;4.02;23.55;70.50
26/06/2023;800;0.00;4.02;23.70;71.50
26/06/2023;900;0.00;4.02;23.65;70.00
26/06/2023;1000;0.00;4.02;23.05;68.50
26/06/2023;1100;0.00;4.02;23.00;67.50
26/06/2023;1200;0.00;4.02;24.55;61.00
26/06/2023;1300;0.00;4.02;25.50;58.50
26/06/2023;1400;0.00;4.02;25.90;58.50
26/06/2023;1500;0.00;4.02;27.05;55.50
26/06/2023;1600;0.00;4.02;28.25;51.50
26/06/2023;1700;0.00;4.02;29.20;47.50
26/06/2023;1800;0.00;4.02;29.95;46.50
26/06/2023;1900;0.00;4.02;30.45;44.50
26/06/2023;2000;0.00;4.02;30.45;45.50
26/06/2023;2100;0.00;4.02;29.35;49.50
26/06/2023;2200;0.00;4.02;28.15;52.00
26/06/2023;2300;0.00;4.02;27.00;55.00
27/06/2023;0;0.00;4.03;26.35;54.50
27/06/2023;100;0.00;4.03;25.60;56.00
27/06/2023;200;0.00;4.03;24.60;61.50
27/06/2023;300;0.00;4.03;23.25;68.00
27/06/2023;400;0.00;4.03;23.70;63.50
27/06/2023;500;0.00;4.03;23.95;62.50
27/06/2023;600;0.00;4.03;23.40;64.50
27/06/2023;700;0.00;4.03;22.75;67.50
27/06/2023;800;0.00;4.03;22.35;68.50
27/06/2023;900;0.00;4.03;22.35;65.50
27/06/2023;1000;0.00;4.03;22.20;63.50
27/06/2023;1100;0.00;4.03;22.20;62.50
27/06/2023;1200;0.00;4.03;23.00;58.50
27/06/2023;1300;0.00;4.03;24.10;59.00
27/06/2023;1400;0.00;4.03;25.15;60.50
27/06/2023;1500;0.00;4.03;26.85;56.00
27/06/2023;1600;0.00;4.03;28.55;48.50
27/06/2023;1700;0.00;4.03;29.25;43.50
27/06/2023;1800;0.00;4.03;29.75;42.50
27/06/2023;1900;0.00;4.03;29.35;45.00
27/06/2023;2000;0.00;4.03;29.10;44.00
27/06/2023;2100;0.00;4.03;27.75;51.00
27/06/2023;2200;0.00;4.03;26.20;58.00
27/06/2023;2300;0.00;4.03;25.55;61.50
28/06/2023;0;0.00;4.04;25.70;59.00
28/06/2023;100;0.00;4.04;25.25;60.00
28/06/2023;200;0.00;4.04;24.70;62.50
28/06/2023;300;0.00;4.04;24.45;64.00
28/06/2023;400;0.00;4.04;24.50;66.50
28/06/2023;500;0.00;4.04;23.85;70.50
28/06/2023;600;0.00;4.04;23.45;70.50
28/06/2023;700;0.00;4.04;23.40;67.00
28/06/2023;800;0.00;4.04;23.40;61.50
28/06/2023;900;0.00;4.04;23.20;59.00
28/06/2023;1000;0.00;4.04;23.50;56.50
28/06/2023;1100;0.00;4.04;22.60;61.00
28/06/2023;1200;0.00;4.04;23.65;60.00
28/06/2023;1300;0.00;4.04;25.05;58.50
28/06/2023;1400;0.00;4.04;26.10;54.50
28/06/2023;1500;0.00;4.04;27.15;51.00
28/06/2023;1600;0.00;4.04;28.30;51.50
28/06/2023;1700;0.00;4.04;28.65;50.50
28/06/2023;1800;0.00;4.04;29.30;50.00
28/06/2023;1900;0.00;4.04;29.45;49.50
28/06/2023;2000;0.00;4.04;29.55;49.00
28/06/2023;2100;0.00;4.04;28.90;51.50
28/06/2023;2200;0.00;4.04;27.75;57.00
28/06/2023;2300;0.00;4.04;26.95;60.00
29/06/2023;0;0.00;4.06;26.30;59.00
29/06/2023;100;0.00;4.06;24.60;69.50
29/06/2023;200;0.00;4.06;24.10;72.00
29/06/2023;300;0.00;4.06;24.40;64.00
29/06/2023;400;0.00;4.06;23.70;68.00
29/06/2023;500;0.00;4.06;22.95;76.00
29/06/2023;600;0.00;4.06;22.25;76.50
29/06/2023;700;0.00;4.06;21.75;75.00
29/06/2023;800;0.00;4.06;22.65;71.00
29/06/2023;900;0.00;4.06;21.80;76.00
29/06/2023;1000;0.00;4.06;21.30;79.00
29/06/2023;1100;0.00;4.06;20.80;82.00
29/06/2023;1200;0.00;4.06;21.10;80.00
29/06/2023;1300;0.00;4.06;22.15;75.50
29/06/2023;1400;0.00;4.06;22.80;72.50
29/06/2023;1500;0.00;4.06;23.55;69.50
29/06/2023;1600;0.00;4.06;23.60;69.50
29/06/2023;1700;0.00;4.06;24.50;66.50
29/06/2023;1800;0.00;4.06;25.85;62.00
29/06/2023;1900;0.00;4.06;26.40;58.50
29/06/2023;2000;0.00;4.06;26.50;58.50
29/06/2023;2100;0.00;4.06;25.70;60.50
29/06/2023;2200;0.00;4.06;24.55;65.50
29/06/2023;2300;0.00;4.06;23.15;72.00
30/06/2023;0;0.00;4.08;22.00;77.00
30/06/2023;100;0.00;4.08;21.15;80.00
30/06/2023;200;0.00;4.08;20.45;81.50
30/06/2023;300;0.00;4.08;20.00;83.00
30/06/2023;400;0.00;4.08;19.85;83.00
30/06/2023;500;0.00;4.08;19.90;81.50
30/06/2023;600;0.00;4.08;19.75;79.50
30/06/2023;700;0.00;4.08;19.30;80.00
30/06/2023;800;0.00;4.08;18.90;82.00
30/06/2023;900;0.00;4.08;18.00;85.50
30/06/2023;1000;0.00;4.08;16.95;90.00
30/06/2023;1100;0.00;4.08;16.90;90.50
30/06/2023;1200;0.00;4.08;17.85;87.50
30/06/2023;1300;0.00;4.08;19.20;83.00
30/06/2023;1400;0.00;4.08;20.35;80.00
30/06/2023;1500;0.00;4.08;21.00;78.00
30/06/2023;1600;0.00;4.08;21.80;76.50
30/06/2023;1700;0.00;4.08;23.90;69.00
30/06/2023;1800;0.00;4.08;25.80;62.00
30/06/2023;1900;0.00;4.08;27.15;58.00
30/06/2023;2000;0.00;4.08;27.75;55.50
30/06/2023;2100;0.00;4.08;26.90;61.00
30/06/2023;2200;0.00;4.08;25.45;68.00
30/06/2023;2300;0.00;4.08;24.35;71.50
01/07/2023;0;0.00;4.06;23.50;71.00
01/07/2023;100;0.00;4.06;22.60;76.00
01/07/2023;200;0.00;4.06;23.85;62.50
01/07/2023;300;0.00;4.06;24.00;59.50
01/07/2023;400;0.00;4.06;23.20;64.50
01/07/2023;500;0.00;4.06;23.50;61.00
01/07/2023;600;0.00;4.06;22.30;68.50
01/07/2023;700;0.00;4.06;21.10;76.50
01/07/2023;800;0.00;4.06;21.15;73.00
01/07/2023;900;0.00;4.06;21.75;70.00
01/07/2023;1000;0.00;4.06;21.00;77.00
01/07/2023;1100;0.00;4.06;20.70;71.00
01/07/2023;1200;0.00;4.06;21.20;76.50
01/07/2023;1300;0.00;4.06;23.15;68.50
01/07/2023;1400;0.00;4.06;24.85;56.50
01/07/2023;1500;0.00;4.06;25.90;56.00
01/07/2023;1600;0.00;4.06;27.30;50.00
01/07/2023;1700;0.00;4.06;28.30;49.00
01/07/2023;1800;0.00;4.06;28.65;48.50
01/07/2023;1900;0.00;4.06;29.25;47.00
01/07/2023;2000;0.00;4.06;29.20;42.00
01/07/2023;2100;0.00;4.06;28.40;42.00
01/07/2023;2200;0.00;4.06;27.00;46.00
01/07/2023;2300;0.00;4.06;25.60;50.00
02/07/2023;0;0.00;4.09;24.90;51.00
02/07/2023;100;0.00;4.09;24.50;51.50
02/07/2023;200;0.00;4.09;23.75;57.50
02/07/2023;300;0.00;4.09;23.50;58.50
02/07/2023;400;0.00;4.09;23.50;54.50
02/07/2023;500;0.00;4.09;22.20;62.50
02/07/2023;600;0.00;4.09;21.20;69.00
02/07/2023;700;0.00;4.09;20.55;78.50
02/07/2023;800;0.00;4.09;20.00;81.00
02/07/2023;900;0.00;4.09;19.80;75.00
02/07/2023;1000;0.00;4.09;20.45;69.00
02/07/2023;1100;0.00;4.09;20.65;71.50
02/07/2023;1200;0.00;4.09;21.75;74.00
02/07/2023;1300;0.00;4.09;23.55;63.00
02/07/2023;1400;0.00;4.09;24.80;57.00
02/07/2023;1500;0.00;4.09;25.75;55.50
02/07/2023;1600;0.00;4.09;26.95;50.50
02/07/2023;1700;0.00;4.09;28.10;47.50
02/07/2023;1800;0.00;4.09;28.40;48.00
02/07/2023;1900;0.00;4.09;28.90;46.50
02/07/2023;2000;0.00;4.09;28.90;46.50
02/07/2023;2100;0.00;4.09;27.90;50.50
02/07/2023;2200;0.00;4.09;26.30;54.00
02/07/2023;2300;0.00;4.09;25.40;61.00
03/07/2023;0;0.00;4.10;24.80;62.50
03/07/2023;100;0.00;4.10;24.35;62.00
03/07/2023;200;0.00;4.10;23.85;61.50
03/07/2023;300;0.00;4.10;23.25;65.00
03/07/2023;400;0.00;4.10;23.10;66.50
03/07/2023;500;0.00;4.10;22.80;68.00
03/07/2023;600;0.00;4.10;22.35;69.50
03/07/2023;700;0.00;4.10;21.70;71.50
03/07/2023;800;0.00;4.10;21.70;70.50
03/07/2023;900;0.00;4.10;21.65;65.00
03/07/2023;1000;0.00;4.10;21.95;61.00
03/07/2023;1100;0.00;4.10;22.05;62.50
03/07/2023;1200;0.00;4.10;22.85;60.50
03/07/2023;1300;0.00;4.10;24.90;52.50
03/07/2023;1400;0.00;4.10;25.10;52.50
03/07/2023;1500;0.00;4.10;25.80;53.50
03/07/2023;1600;0.00;4.10;27.05;50.00
03/07/2023;1700;0.00;4.10;27.70;48.50
03/07/2023;1800;0.00;4.10;28.30;48.00
03/07/2023;1900;0.00;4.10;29.05;46.00
03/07/2023;2000;0.00;4.10;29.35;47.50
03/07/2023;2100;0.00;4.10;28.40;49.50
03/07/2023;2200;0.00;4.10;27.05;50.50
03/07/2023;2300;0.00;4.10;26.50;52.00
04/07/2023;0;0.00;4.12;25.70;56.00
04/07/2023;100;0.00;4.12;24.90;59.50
04/07/2023;200;0.00;4.12;24.25;62.50
04/07/2023;300;0.00;4.12;24.10;63.50
04/07/2023;400;0.00;4.12;24.05;60.50
04/07/2023;500;0.00;4.12;23.25;60.50
04/07/2023;600;0.00;4.12;23.25;58.50
04/07/2023;700;0.00;4.12;23.25;54.50
04/07/2023;800;0.00;4.12;22.50;57.00
04/07/2023;900;0.00;4.12;21.85;57.50
